	HAVE_CRYPTO	HAVE_HASH	HAVE_REPLICATION	HAVE_VERIFY	HAVE_SEQUENCE	HAVE_STATISTICS	DIAGNOSTIC	PAGESIZE	PS1K	PS4K	PS8K	PS16K	PS32K	CACHESIZE	CS32MB	CS16MB	CS64MB	CS512MB	measured_value
1790	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0,581254794871795
1791	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	3,27675543589744
1792	0	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0,385130051282051
1793	1	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	2,0853788974359
1794	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0,574549512820513
1795	1	1	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	2,08809584615385
1796	0	1	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0,391878384615385
1797	1	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	3,26054876923077
1798	1	1	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	2,07479766666667
1799	0	0	1	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0,577567153846154
1800	1	0	1	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	3,28516384615385
1801	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0,584119692307692
1802	1	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	3,31960115384615
1803	0	1	1	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0,381496564102564
1804	0	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0,390835538461538
1805	1	1	1	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	2,08675878947368
1806	1	1	1	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	2,0874418974359
1807	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	2,07511715384615
1808	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0,50758658974359
1809	1	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	3,22911302564103
1810	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0,367099384615385
1811	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	2,03777779487179
1812	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0,514777717948718
1813	0	1	1	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0,36348441025641
1814	1	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	3,23912023076923
1815	1	1	1	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	2,03084274358974
1816	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0,526814846153846
1817	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0,518685128205128
1818	1	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	3,2094858974359
1819	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0,52498482051282
1820	1	0	1	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	3,22669238461538
1821	0	1	0	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0,368982230769231
1822	0	1	1	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0,362512641025641
1823	1	1	0	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	2,02788658974359
1824	1	1	1	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	2,02511287179487
1825	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0,569552
1826	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	3,26536107692308
1827	0	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0,388115333333333
1828	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0,566704205128205
1829	1	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	2,07002402564103
1830	0	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0,579445769230769
1831	0	1	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0,382528666666667
1832	1	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	3,27143984615385
1833	1	1	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	2,0793827948718
1834	0	0	1	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0,566759256410256
1835	1	0	1	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	3,28144217948718
1836	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0,576989974358974
1837	1	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	3,26889992307692
1838	0	1	1	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0,388534282051282
1839	1	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	3,23860635897436
1840	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0,383678641025641
1841	1	1	1	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	2,07535925641026
1842	1	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	2,06081212820513
1843	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0,517244384615384
1844	1	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	1	0	3,23851687179487
1845	0	1	0	0	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0,365160921052632
1846	1	1	0	0	1	1	0	1	1	0	0	0	0	1	0	0	1	0	2,0309788974359
1847	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0,529655358974359
1848	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0,367587179487179
1849	1	0	1	0	1	1	0	1	1	0	0	0	0	1	0	0	1	0	3,24724807692308
1850	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	3,26721682051282
1851	1	1	1	0	1	1	0	1	1	0	0	0	0	1	0	0	1	0	2,03926625641026
1852	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0,569118923076923
1853	1	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	3,30239458974359
1854	0	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0,571919769230769
1855	1	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	3,28746007692308
1856	0	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0,38744758974359
1857	0	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0,390543974358974
1858	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	2,08141086842105
1859	1	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	2,08717964102564
1860	0	0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0,521710230769231
1861	0	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0,360540717948718
1862	1	0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	1	0	3,23982266666667
1863	0	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0,370062128205128
1864	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	1	0	2,028941
1865	0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0,574085307692308
1866	0	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0,387745384615385
1867	1	0	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	3,28013
1868	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	2,07205341666667
1869	0	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0,515767717948718
1870	1	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0	1	0	3,19896953846154
1871	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0,581134641025641
1872	1	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	2,01938102631579
1873	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	3,28091682051282
1874	0	1	1	1	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0,365896102564103
1875	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0,39436841025641
1876	1	1	1	1	1	1	0	1	1	0	0	0	0	1	0	0	1	0	2,03698469230769
1877	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	2,07444723076923
1878	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0,502442666666667
1879	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0,365148461538462
1880	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0,517814051282051
1881	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0,360080666666667
1882	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0,529441307692308
1883	0	1	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0,388433384615385
1884	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0,528840846153846
1885	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0,367116461538462
1886	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0,358910512820513
1887	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0,519607447368421
1888	0	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0,353611435897436
1889	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0,522236358974359
1890	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0,3696055
1891	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0,529324051282051
1892	0	0	1	1	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0,512774153846154
1893	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0,364196052631579
1894	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	3,28114138461538
1895	1	1	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	2,06126025641026
1896	0	1	1	1	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0,367477205128205
1897	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0,504213743589744
1898	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0,36643058974359
1899	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0,514851384615385
1900	0	1	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0,363065076923077
1901	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0,515908256410256
1902	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0,527463641025641
1903	0	1	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0,361401692307692
1904	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0,365840076923077
1905	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0,525474710526316
1906	0	0	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0,521046358974359
1907	0	1	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0,368315358974359
1908	0	0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0,523632564102564
1909	0	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0,372784763157895
1910	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0,526503657894737
1911	0	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0,518572894736842
1912	0	1	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0,363922256410256
1913	0	1	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0,368895567567568
1914	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	3,23731948717949
1915	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	2,02582558974359
1916	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	3,2529428974359
1917	0	0	0	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0,575270538461539
1918	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	2,03608220512821
1919	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	3,20513374358974
1920	1	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	3,22791546153846
1921	1	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	2,02437697435897
1922	1	1	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	2,04255887179487
1923	1	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	3,22255923076923
1924	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	2,02931287179487
1925	1	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	3,20853512820513
1926	1	1	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	2,02655092307692
1927	1	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	3,23742487179487
1928	0	1	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0,370478358974359
1929	1	0	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	3,22669784615385
1930	1	1	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	2,03124856410256
1931	1	1	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	2,02040843589744
1932	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	3,23786548717949
1933	1	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	2,01851
1934	1	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	3,23765271794872
1935	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	2,03146215384615
1936	1	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	3,23901225641026
1937	1	0	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	3,23891484615385
1938	1	1	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	2,02998815789474
1939	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0,389781128205128
1940	1	1	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	2,0346877948718
1941	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	1	3,23486330769231
1942	1	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	1	2,01572674358974
1943	1	0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	3,23443217948718
1944	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	2,0223117948718
1945	1	0	1	1	0	1	0	1	1	0	0	0	0	1	0	0	0	1	3,20637156410257
1946	1	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	3,20423148717949
1947	1	1	1	1	0	1	0	1	1	0	0	0	0	1	0	0	0	1	2,03315302564103
1948	1	1	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	2,04547386842105
1949	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0,576374243243243
1950	1	0	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	3,24727952631579
1951	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0,385276025641026
1952	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0,566569512820513
1953	0	1	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0,387878717948718
1954	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0,585195394736842
1955	0	0	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0,575892205128205
1956	0	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0,383115358974359
1957	0	1	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0,383538743589744
1958	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0,568269487179487
1959	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0,387046717948718
1960	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0,574183717948718
1961	1	1	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	2,01580746153846
1962	0	1	0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0,389847307692308
1963	0	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0,572122333333334
1964	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0,580939102564103
1965	0	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0,400301384615385
1966	0	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0,391791102564103
1967	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	3,28493038461539
1968	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	2,08460748717949
1969	1	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	3,28651043589744
1970	1	1	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	2,06335555555556
1971	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	3,26838220512821
1972	1	0	0	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	3,26281992307692
1973	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	3,27512733333333
1974	1	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	2,06512351282051
1975	1	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	2,08570574358974
1976	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	3,27841076923077
1977	1	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	2,08823097435897
1978	1	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	3,25657023076923
1979	1	1	0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	2,07463412820513
1980	1	0	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	3,28172930769231
1981	1	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	3,31097964102564
1982	1	1	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	2,08564776923077
1983	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	2,07275335897436
1984	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	2,07129233333333
1985	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0,56806658974359
1986	0	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0,382775948717949
1987	0	0	1	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0,566343743589744
1988	0	1	1	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0,393649384615385
1989	0	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0,576508025641026
1990	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0,579517102564103
1991	0	1	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0,382726794871795
1992	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0,382612641025641
1993	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	3,26051074358974
1994	0	0	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0,529062358974359
1995	1	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	2,06652656410256
1996	1	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	3,26714376923077
1997	1	1	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	2,08085076923077
1998	1	0	1	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	3,28089782051282
1999	1	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	3,26918551282051
2000	1	1	1	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	2,0759551025641
2001	1	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	2,05687823076923
2002	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0,569345897435897
2003	0	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0,388059102564103
2004	0	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0,56806941025641
2005	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0,365789897435897
2006	0	0	1	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0,573802128205128
2007	0	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0,390251
2008	1	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	3,29953941025641
2009	1	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	3,29025958974359
2010	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	2,08462466666667
2011	1	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	2,08937425641026
2012	0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0,574999435897436
2013	0	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0,387023743589744
2014	1	0	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	3,29285682051282
2015	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	2,07042533333333
2016	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0,580896564102564
2017	1	0	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	3,24124935897436
2018	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	3,28010056410256
2019	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0,397915717948718
2020	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	2,0746197948718
2021	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0,433031078947368
2022	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0,436745769230769
2023	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	6,53629208108108
2024	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	6,52825974358974
2025	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0,517683783783784
2026	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	5,83938617948718
2027	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0,516612128205128
2028	1	0	1	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	3,27927028205128
2029	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	5,84440582051282
2030	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0,449298236842105
2031	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0,445518692307692
2032	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0,510199307692308
2033	0	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0,511109888888889
2034	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	6,539771
2035	1	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	5,83792135897436
2036	1	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	6,5286872051282
2037	1	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	5,84570964102564
2038	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0,460938384615385
2039	0	0	1	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0,514098769230769
2040	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0,454379871794872
2041	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	6,49942047368421
2042	1	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	6,51411364102564
2043	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0,454166974358974
2044	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	6,5250941025641
2045	0	0	1	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0,451987051282051
2046	1	0	1	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	6,52721197368421
2047	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0,516304615384615
2048	0	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0,523098947368421
2049	0	1	1	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0,513642538461538
2050	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	3,2063891025641
2051	0	1	1	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0,50931958974359
2052	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	5,81580846153846
2053	1	1	1	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	5,84922461538461
2054	1	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	5,8400411025641
2055	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	5,83093015384615
2056	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0,453253102564103
2057	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0,44553582051282
2058	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	6,53443476923077
2059	1	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	6,52784771794872
2060	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0,505622128205128
2061	0	0	1	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0,58403741025641
2062	1	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	5,82927468421053
2063	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0,513231025641026
2064	1	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	5,84115633333333
2065	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0,447702435897436
2066	0	0	0	1	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0,45265141025641
2067	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0,517182205128205
2068	0	1	0	1	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0,512689384615385
2069	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	6,52113758974359
2070	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	5,8247578974359
2071	1	0	0	1	1	1	0	1	0	1	0	0	0	1	0	0	1	0	6,52531979487179
2072	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	3,31657615384615
2073	1	1	0	1	1	1	0	1	0	1	0	0	0	1	0	0	1	0	5,8326468974359
2074	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0,460820282051282
2075	0	0	1	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0,454455384615385
2076	1	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	6,53186674358974
2077	1	0	1	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	6,51645865789474
2078	0	0	1	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0,44426082051282
2079	1	0	1	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	6,50682658974359
2080	0	0	1	1	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0,442897153846154
2081	1	0	1	1	1	1	0	1	0	1	0	0	0	1	0	0	1	0	6,49364784615384
2082	0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0,510347512820513
2083	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0,364377794871795
2084	0	1	1	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0,519165153846154
